Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
11/15/2024,Team C,Team D,1,18:46,5,5,0,0,Team D,44,Play,-31,34.5,Direct,,,,7.0,-30.0,-28.5
11/15/2024,Team C,Team D,1,18:44,5,5,0,0,Team D,7,Play,-31,-32.5,Indirect,,,,14.0,-87.0,25.5
11/15/2024,Team C,Team D,1,18:39,5,5,0,0,Team C,28,Puck Recovery,-66,-39.5,,,,,,,
11/15/2024,Team C,Team D,1,18:34,5,5,0,0,Team D,41,Puck Recovery,-53,-37.5,,,,,,,
11/15/2024,Team C,Team D,1,18:33,5,5,0,0,Team D,41,Play,-72,-34.5,Direct,,,,14.0,-60.0,-38.5
11/15/2024,Team C,Team D,1,18:31,5,5,0,0,Team D,14,Play,-57,-39.5,Direct,,,,7.0,-32.0,-38.5
11/15/2024,Team C,Team D,1,18:30,5,5,0,0,Team D,7,Play,-34,-37.5,Direct,,,,41.0,-78.0,-11.5
11/15/2024,Team C,Team D,1,18:27,5,5,0,0,Team D,44,Puck Recovery,-55,41.5,,,,,,,
11/15/2024,Team C,Team D,1,18:27,5,5,0,0,Team D,44,Incomplete Play,-62,41.5,Indirect,,,,18.0,-90.0,8.5
11/15/2024,Team C,Team D,1,18:24,5,5,0,0,Team C,28,Puck Recovery,-49,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,18:23,5,5,0,0,Team C,28,Play,-45,-39.5,Direct,,,,84.0,-34.0,-20.5
11/15/2024,Team C,Team D,1,18:21,5,5,0,0,Team C,28,Puck Recovery,-17,-39.5,,,,,,,
11/15/2024,Team C,Team D,1,18:18,5,5,0,0,Team C,28,Zone Entry,25,3.5,Carried,,,,7.0,,
11/15/2024,Team C,Team D,1,18:17,5,5,0,0,Team C,28,Play,39,22.5,Direct,,,,14.0,52.0,36.5
11/15/2024,Team C,Team D,1,18:15,5,5,0,0,Team C,14,Shot,91,25.5,Wristshot,Missed,f,f,,,
11/15/2024,Team C,Team D,1,18:13,5,5,0,0,Team D,19,Puck Recovery,58,-11.5,,,,,,,
11/15/2024,Team C,Team D,1,18:11,5,5,0,0,Team C,67,Takeaway,32,32.5,,,,,,,
11/15/2024,Team C,Team D,1,18:05,5,5,0,0,Team D,19,Puck Recovery,74,37.5,,,,,,,
11/15/2024,Team C,Team D,1,18:04,5,5,0,0,Team D,19,Penalty Taken,52,28.5,Holding,,,,67.0,,
11/15/2024,Team C,Team D,1,18:04,5,4,0,0,Team C,70,Faceoff Win,69,-21.5,Backhand,,,,27.0,,
11/15/2024,Team C,Team D,1,18:03,5,4,0,0,Team C,91,Puck Recovery,91,-25.5,,,,,,,
11/15/2024,Team C,Team D,1,18:03,5,4,0,0,Team C,91,Play,91,-25.5,Indirect,,,,26.0,52.0,41.5
11/15/2024,Team C,Team D,1,17:59,5,4,0,0,Team C,26,Play,52,41.5,Indirect,,,,62.0,99.0,7.5
11/15/2024,Team C,Team D,1,17:56,5,4,0,0,Team C,91,Puck Recovery,94,-19.5,,,,,,,
11/15/2024,Team C,Team D,1,17:56,5,4,0,0,Team C,91,Play,94,-19.5,Direct,,,,70.0,75.0,-0.5
11/15/2024,Team C,Team D,1,17:55,5,4,0,0,Team C,70,Shot,75,-0.5,Snapshot,On Net,f,t,,,
11/15/2024,Team C,Team D,1,17:50,5,4,0,0,Team C,26,Puck Recovery,79,7.5,,,,,,,
11/15/2024,Team C,Team D,1,17:50,5,4,0,0,Team C,26,Play,79,7.5,Direct,,,,70.0,73.0,8.5
11/15/2024,Team C,Team D,1,17:49,5,4,0,0,Team C,70,Play,71,5.5,Direct,,,,62.0,82.0,-13.5
11/15/2024,Team C,Team D,1,17:49,5,4,0,0,Team C,62,Shot,82,-13.5,Snapshot,Missed,f,t,,,
11/15/2024,Team C,Team D,1,17:47,5,4,0,0,Team C,62,Puck Recovery,93,-7.5,,,,,,,
11/15/2024,Team C,Team D,1,17:46,5,4,0,0,Team C,62,Incomplete Play,95,7.5,Direct,,,,26.0,68.0,3.5
11/15/2024,Team C,Team D,1,17:45,5,4,0,0,Team D,47,Takeaway,77,3.5,,,,,,,
11/15/2024,Team C,Team D,1,17:45,5,4,0,0,Team D,2,Penalty Taken,83,6.5,High-sticking,,,,26.0,,
11/15/2024,Team C,Team D,1,17:45,5,3,0,0,Team C,91,Faceoff Win,69,-21.5,Backhand,,,,37.0,,
11/15/2024,Team C,Team D,1,17:44,5,3,0,0,Team C,26,Puck Recovery,72,-21.5,,,,,,,
11/15/2024,Team C,Team D,1,17:44,5,3,0,0,Team C,26,Play,72,-21.5,Direct,,,,55.0,34.0,-30.5
11/15/2024,Team C,Team D,1,17:43,5,3,0,0,Team C,55,Play,34,-27.5,Direct,,,,14.0,39.0,13.5
11/15/2024,Team C,Team D,1,17:39,5,3,0,0,Team C,14,Play,46,22.5,Direct,,,,91.0,82.0,22.5
11/15/2024,Team C,Team D,1,17:38,5,3,0,0,Team C,91,Goal,82,23.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,17:37,5,4,1,0,Team D,45,Faceoff Win,0,0.5,Backhand,,,,89.0,,
11/15/2024,Team C,Team D,1,17:36,5,4,1,0,Team D,41,Puck Recovery,0,-7.5,,,,,,,
11/15/2024,Team C,Team D,1,17:36,5,4,1,0,Team D,41,Play,0,-7.5,Direct,,,,44.0,15.0,-7.5
11/15/2024,Team C,Team D,1,17:36,5,4,1,0,Team D,44,Dump In/Out,15,-7.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,17:33,5,4,1,0,Team C,Go,Puck Recovery,-99,-1.5,,,,,,,
11/15/2024,Team C,Team D,1,17:32,5,4,1,0,Team C,Go,Play,-96,-0.5,Indirect,,,,14.0,-96.0,-0.5
11/15/2024,Team C,Team D,1,17:29,5,4,1,0,Team C,14,Play,-54,-22.5,Direct,,,,89.0,-56.0,-9.5
11/15/2024,Team C,Team D,1,17:26,5,4,1,0,Team C,89,Play,-45,-4.5,Direct,,,,14.0,6.0,-1.5
11/15/2024,Team C,Team D,1,17:25,5,4,1,0,Team C,14,Zone Entry,25,-2.5,Carried,,,,7.0,,
11/15/2024,Team C,Team D,1,17:24,5,4,1,0,Team C,14,Shot,73,3.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,17:23,5,4,1,0,Team C,14,Puck Recovery,90,16.5,,,,,,,
11/15/2024,Team C,Team D,1,17:23,5,4,1,0,Team C,14,Play,88,19.5,Direct,,,,84.0,84.0,9.5
11/15/2024,Team C,Team D,1,17:21,5,4,1,0,Team D,7,Puck Recovery,78,6.5,,,,,,,
11/15/2024,Team C,Team D,1,17:21,5,4,1,0,Team D,7,Dump In/Out,78,6.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,17:20,5,4,1,0,Team C,89,Puck Recovery,29,-0.5,,,,,,,
11/15/2024,Team C,Team D,1,17:18,5,4,1,0,Team C,89,Play,33,-20.5,Indirect,,,,28.0,94.0,-15.5
11/15/2024,Team C,Team D,1,17:14,5,4,1,0,Team C,28,Play,90,28.5,Direct,,,,92.0,44.0,39.5
11/15/2024,Team C,Team D,1,17:11,5,4,1,0,Team C,92,Play,27,16.5,Direct,,,,28.0,66.0,38.5
11/15/2024,Team C,Team D,1,17:10,5,4,1,0,Team C,28,Incomplete Play,59,40.5,Direct,,,,84.0,86.0,11.5
11/15/2024,Team C,Team D,1,17:06,5,4,1,0,Team C,14,Puck Recovery,-21,32.5,,,,,,,
11/15/2024,Team C,Team D,1,17:03,5,4,1,0,Team C,14,Play,-19,-5.5,Indirect,,,,84.0,20.0,38.5
11/15/2024,Team C,Team D,1,17:02,5,4,1,0,Team C,84,Zone Entry,24,38.5,Carried,,,,4.0,,
11/15/2024,Team C,Team D,1,17:01,5,4,1,0,Team C,84,Play,32,39.5,Indirect,,,,92.0,76.0,-40.5
11/15/2024,Team C,Team D,1,16:56,5,4,1,0,Team C,92,Incomplete Play,78,-32.5,Direct,,,,89.0,59.0,-38.5
11/15/2024,Team C,Team D,1,16:55,5,4,1,0,Team D,41,Puck Recovery,65,-19.5,,,,,,,
11/15/2024,Team C,Team D,1,16:54,5,4,1,0,Team D,41,Incomplete Play,63,-15.5,Direct,,,,45.0,47.0,-6.5
11/15/2024,Team C,Team D,1,16:53,5,4,1,0,Team C,84,Puck Recovery,55,-6.5,,,,,,,
11/15/2024,Team C,Team D,1,16:53,5,4,1,0,Team C,84,Play,55,-6.5,Direct,,,,28.0,71.0,-4.5
11/15/2024,Team C,Team D,1,16:50,5,4,1,0,Team C,89,Puck Recovery,78,37.5,,,,,,,
11/15/2024,Team C,Team D,1,16:50,5,4,1,0,Team C,89,Play,78,37.5,Indirect,,,,28.0,98.0,0.5
11/15/2024,Team C,Team D,1,16:48,5,4,1,0,Team C,28,Play,97,-8.5,Direct,,,,92.0,85.0,-29.5
11/15/2024,Team C,Team D,1,16:47,5,4,1,0,Team C,92,Play,78,-34.5,Direct,,,,14.0,30.0,-35.5
11/15/2024,Team C,Team D,1,16:45,5,4,1,0,Team C,14,Incomplete Play,37,-39.5,Direct,,,,84.0,59.0,-15.5
11/15/2024,Team C,Team D,1,16:43,5,4,1,0,Team D,4,Puck Recovery,72,-1.5,,,,,,,
11/15/2024,Team C,Team D,1,16:40,5,4,1,0,Team C,89,Puck Recovery,41,39.5,,,,,,,
11/15/2024,Team C,Team D,1,16:36,5,4,1,0,Team C,89,Puck Recovery,5,-37.5,,,,,,,
11/15/2024,Team C,Team D,1,16:34,5,4,1,0,Team C,89,Play,-11,-22.5,Direct,,,,14.0,15.0,33.5
11/15/2024,Team C,Team D,1,16:33,5,4,1,0,Team C,14,Zone Entry,25,36.5,Carried,,,,4.0,,
11/15/2024,Team C,Team D,1,16:32,5,4,1,0,Team C,14,Play,40,36.5,Direct,,,,92.0,70.0,-3.5
11/15/2024,Team C,Team D,1,16:30,5,4,1,0,Team C,92,Shot,80,-0.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,16:28,5,4,1,0,Team D,27,Puck Recovery,88,-32.5,,,,,,,
11/15/2024,Team C,Team D,1,16:28,5,4,1,0,Team D,27,Dump In/Out,88,-32.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,16:23,5,4,1,0,Team C,Go,Puck Recovery,-86,9.5,,,,,,,
11/15/2024,Team C,Team D,1,16:22,5,4,1,0,Team C,Go,Play,-92,8.5,Indirect,,,,55.0,-97.0,-16.5
11/15/2024,Team C,Team D,1,16:13,5,4,1,0,Team C,55,Zone Entry,25,37.5,Carried,,,,7.0,,
11/15/2024,Team C,Team D,1,16:10,5,4,1,0,Team C,55,Play,96,-19.5,Indirect,,,,26.0,65.0,-38.5
11/15/2024,Team C,Team D,1,16:09,5,4,1,0,Team C,26,Play,65,-38.5,Direct,,,,70.0,92.0,-20.5
11/15/2024,Team C,Team D,1,16:03,5,4,1,0,Team D,47,Puck Recovery,58,-35.5,,,,,,,
11/15/2024,Team C,Team D,1,16:03,5,4,1,0,Team D,47,Dump In/Out,58,-35.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,15:59,5,4,1,0,Team C,Go,Puck Recovery,-87,19.5,,,,,,,
11/15/2024,Team C,Team D,1,15:59,5,4,1,0,Team C,Go,Play,-87,19.5,Direct,,,,55.0,-61.0,-0.5
11/15/2024,Team C,Team D,1,15:55,5,4,1,0,Team C,55,Play,-21,-5.5,Direct,,,,62.0,-28.0,-6.5
11/15/2024,Team C,Team D,1,15:50,5,4,1,0,Team C,38,Puck Recovery,-14,-27.5,,,,,,,
11/15/2024,Team C,Team D,1,15:49,5,4,1,0,Team C,38,Play,-29,-14.5,Direct,,,,91.0,-12.0,21.5
11/15/2024,Team C,Team D,1,15:44,5,5,1,0,Team C,91,Zone Entry,24,-15.5,Carried,,,,23.0,,
11/15/2024,Team C,Team D,1,15:41,5,5,1,0,Team D,13,Puck Recovery,46,-2.5,,,,,,,
11/15/2024,Team C,Team D,1,15:41,5,5,1,0,Team D,13,Play,43,-8.5,Direct,,,,2.0,27.0,-9.5
11/15/2024,Team C,Team D,1,15:39,5,5,1,0,Team D,2,Dump In/Out,-1,-31.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,15:39,5,5,1,0,Team D,2,Zone Entry,-25,-34.5,Dumped,,,,38.0,,
11/15/2024,Team C,Team D,1,15:36,5,5,1,0,Team C,Go,Puck Recovery,-99,-0.5,,,,,,,
11/15/2024,Team C,Team D,1,15:36,5,5,1,0,Team C,Go,Play,-99,-0.5,Indirect,,,,55.0,-95.0,30.5
11/15/2024,Team C,Team D,1,15:34,5,5,1,0,Team C,55,Play,-95,30.5,Indirect,,,,26.0,-57.0,40.5
11/15/2024,Team C,Team D,1,15:32,5,5,1,0,Team C,26,Play,-69,26.5,Direct,,,,38.0,-72.0,3.5
11/15/2024,Team C,Team D,1,15:29,5,5,1,0,Team C,38,Play,-58,-25.5,Indirect,,,,26.0,-33.0,-33.5
11/15/2024,Team C,Team D,1,15:28,5,5,1,0,Team C,26,Play,-33,-33.5,Direct,,,,55.0,-32.0,18.5
11/15/2024,Team C,Team D,1,15:24,5,5,1,0,Team C,55,Dump In/Out,4,40.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,15:24,5,5,1,0,Team C,55,Zone Entry,25,39.5,Dumped,,,,4.0,,
11/15/2024,Team C,Team D,1,15:21,5,5,1,0,Team D,47,Puck Recovery,97,15.5,,,,,,,
11/15/2024,Team C,Team D,1,15:21,5,5,1,0,Team D,47,Play,97,15.5,Indirect,,,,19.0,86.0,37.5
11/15/2024,Team C,Team D,1,15:19,5,5,1,0,Team D,19,Play,86,37.5,Indirect,,,,47.0,97.0,-20.5
11/15/2024,Team C,Team D,1,15:16,5,5,1,0,Team D,47,Play,72,-34.5,Indirect,,,,28.0,27.0,-36.5
11/15/2024,Team C,Team D,1,15:14,5,5,1,0,Team D,28,Dump In/Out,-6,-36.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,15:14,5,5,1,0,Team D,28,Zone Entry,-25,-16.5,Dumped,,,,38.0,,
11/15/2024,Team C,Team D,1,15:06,5,5,1,0,Team C,12,Faceoff Win,-69,-21.5,Backhand,,,,13.0,,
11/15/2024,Team C,Team D,1,15:05,5,5,1,0,Team C,63,Puck Recovery,-72,-18.5,,,,,,,
11/15/2024,Team C,Team D,1,15:05,5,5,1,0,Team C,63,Play,-72,-18.5,Direct,,,,48.0,-82.0,-23.5
11/15/2024,Team C,Team D,1,15:05,5,5,1,0,Team C,48,Play,-82,-23.5,Indirect,,,,38.0,-87.0,37.5
11/15/2024,Team C,Team D,1,15:01,5,5,1,0,Team C,38,Play,-70,40.5,Direct,,,,63.0,-12.0,13.5
11/15/2024,Team C,Team D,1,14:59,5,5,1,0,Team C,63,Dump In/Out,13,-11.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,14:59,5,5,1,0,Team C,63,Zone Entry,25,-16.5,Dumped,,,,23.0,,
11/15/2024,Team C,Team D,1,14:55,5,5,1,0,Team D,2,Puck Recovery,98,-15.5,,,,,,,
11/15/2024,Team C,Team D,1,14:55,5,5,1,0,Team C,12,Puck Recovery,98,-15.5,,,,,,,
11/15/2024,Team C,Team D,1,14:53,5,5,1,0,Team D,13,Puck Recovery,95,-23.5,,,,,,,
11/15/2024,Team C,Team D,1,14:53,5,5,1,0,Team D,13,Play,95,-23.5,Indirect,,,,19.0,74.0,-40.5
11/15/2024,Team C,Team D,1,14:51,5,5,1,0,Team C,90,Takeaway,66,-39.5,,,,,,,
11/15/2024,Team C,Team D,1,14:46,5,5,1,0,Team D,2,Puck Recovery,97,-20.5,,,,,,,
11/15/2024,Team C,Team D,1,14:46,5,5,1,0,Team D,2,Play,97,-20.5,Direct,,,,23.0,95.0,17.5
11/15/2024,Team C,Team D,1,14:44,5,5,1,0,Team D,23,Play,95,22.5,Indirect,,,,28.0,60.0,40.5
11/15/2024,Team C,Team D,1,14:42,5,5,1,0,Team D,28,Play,60,40.5,Direct,,,,13.0,58.0,35.5
11/15/2024,Team C,Team D,1,14:39,5,5,1,0,Team D,13,Zone Entry,-26,36.5,Carried,,,,38.0,,
11/15/2024,Team C,Team D,1,14:38,5,5,1,0,Team D,13,Play,-33,28.5,Direct,,,,19.0,-46.0,30.5
11/15/2024,Team C,Team D,1,14:36,5,5,1,0,Team D,19,Shot,-62,19.5,Wristshot,On Net,t,f,,,
11/15/2024,Team C,Team D,1,14:35,5,5,1,0,Team C,48,Puck Recovery,-86,5.5,,,,,,,
11/15/2024,Team C,Team D,1,14:27,5,5,1,0,Team C,48,Dump In/Out,0,-28.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,14:27,5,5,1,0,Team C,48,Zone Entry,25,-31.5,Dumped,,,,7.0,,
11/15/2024,Team C,Team D,1,14:25,5,5,1,0,Team D,Go,Puck Recovery,98,-7.5,,,,,,,
11/15/2024,Team C,Team D,1,14:24,5,5,1,0,Team D,Go,Play,98,-7.5,Direct,,,,44.0,91.0,27.5
11/15/2024,Team C,Team D,1,14:23,5,5,1,0,Team D,44,Play,86,33.5,Direct,,,,37.0,69.0,8.5
11/15/2024,Team C,Team D,1,14:21,5,5,1,0,Team D,37,Incomplete Play,56,11.5,Direct,,,,20.0,4.0,36.5
11/15/2024,Team C,Team D,1,14:20,5,5,1,0,Team C,67,Takeaway,22,30.5,,,,,,,
11/15/2024,Team C,Team D,1,14:19,5,5,1,0,Team C,67,Incomplete Play,8,19.5,Direct,,,,89.0,14.0,10.5
11/15/2024,Team C,Team D,1,14:18,5,5,1,0,Team D,7,Puck Recovery,8,0.5,,,,,,,
11/15/2024,Team C,Team D,1,14:16,5,5,1,0,Team D,7,Zone Entry,-25,-17.5,Carried,,,,46.0,,
11/15/2024,Team C,Team D,1,14:14,5,5,1,0,Team D,7,Incomplete Play,-74,-38.5,Direct,,,,37.0,-90.0,-11.5
11/15/2024,Team C,Team D,1,14:11,5,5,1,0,Team D,37,Puck Recovery,-81,40.5,,,,,,,
11/15/2024,Team C,Team D,1,14:11,5,5,1,0,Team D,37,Play,-81,40.5,Indirect,,,,44.0,-30.0,41.5
11/15/2024,Team C,Team D,1,14:09,5,5,1,0,Team D,44,Shot,-30,30.5,Wristshot,Blocked,t,f,,,
11/15/2024,Team C,Team D,1,14:08,5,5,1,0,Team D,37,Puck Recovery,-78,15.5,,,,,,,
11/15/2024,Team C,Team D,1,14:08,5,5,1,0,Team D,37,Shot,-78,15.5,Snapshot,Missed,t,f,,,
11/15/2024,Team C,Team D,1,14:02,5,5,1,0,Team D,20,Puck Recovery,-54,-40.5,,,,,,,
11/15/2024,Team C,Team D,1,14:01,5,5,1,0,Team D,20,Play,-36,-40.5,Indirect,,,,37.0,-99.0,-8.5
11/15/2024,Team C,Team D,1,13:58,5,5,1,0,Team D,37,Incomplete Play,-99,-8.5,Direct,,,,49.0,-77.0,-14.5
11/15/2024,Team C,Team D,1,13:56,5,5,1,0,Team D,49,Puck Recovery,-95,-25.5,,,,,,,
11/15/2024,Team C,Team D,1,13:56,5,5,1,0,Team D,49,Incomplete Play,-95,-25.5,Indirect,,,,37.0,-87.0,12.5
11/15/2024,Team C,Team D,1,13:54,5,5,1,0,Team C,89,Takeaway,-99,7.5,,,,,,,
11/15/2024,Team C,Team D,1,13:53,5,5,1,0,Team C,89,Play,-97,17.5,Direct,,,,67.0,-58.0,21.5
11/15/2024,Team C,Team D,1,13:52,5,5,1,0,Team C,67,Dump In/Out,-45,39.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,13:49,5,5,1,0,Team D,47,Puck Recovery,31,0.5,,,,,,,
11/15/2024,Team C,Team D,1,13:48,5,5,1,0,Team D,47,Play,35,-17.5,Direct,,,,18.0,0.0,-37.5
11/15/2024,Team C,Team D,1,13:48,5,5,1,0,Team D,18,Dump In/Out,0,-37.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,13:48,5,5,1,0,Team D,18,Zone Entry,-26,-37.5,Dumped,,,,46.0,,
11/15/2024,Team C,Team D,1,13:43,5,5,1,0,Team C,46,Puck Recovery,-100,-5.5,,,,,,,
11/15/2024,Team C,Team D,1,13:43,5,5,1,0,Team C,46,Play,-100,-5.5,Indirect,,,,14.0,-79.0,40.5
11/15/2024,Team C,Team D,1,13:40,5,5,1,0,Team C,14,Dump In/Out,-74,41.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,13:38,5,5,1,0,Team D,14,Puck Recovery,-16,33.5,,,,,,,
11/15/2024,Team C,Team D,1,13:35,5,5,1,0,Team D,14,Play,-13,40.5,Direct,,,,18.0,-31.0,33.5
11/15/2024,Team C,Team D,1,13:33,5,5,1,0,Team D,14,Zone Entry,-26,37.5,Played,,,,14.0,,
11/15/2024,Team C,Team D,1,13:32,5,5,1,0,Team D,18,Shot,-45,38.5,Snapshot,On Net,f,f,,,
11/15/2024,Team C,Team D,1,13:30,5,5,1,0,Team C,70,Faceoff Win,-69,22.5,Backhand,,,,18.0,,
11/15/2024,Team C,Team D,1,13:27,5,5,1,0,Team C,28,Puck Recovery,-37,-7.5,,,,,,,
11/15/2024,Team C,Team D,1,13:27,5,5,1,0,Team C,28,Incomplete Play,-37,-7.5,Direct,,,,84.0,-29.0,4.5
11/15/2024,Team C,Team D,1,13:24,5,5,1,0,Team C,28,Puck Recovery,22,-35.5,,,,,,,
11/15/2024,Team C,Team D,1,13:24,5,5,1,0,Team C,28,Dump In/Out,22,-35.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,13:24,5,5,1,0,Team C,28,Zone Entry,25,-35.5,Dumped,,,,47.0,,
11/15/2024,Team C,Team D,1,13:22,5,5,1,0,Team D,41,Puck Recovery,61,-12.5,,,,,,,
11/15/2024,Team C,Team D,1,13:22,5,5,1,0,Team D,41,Play,61,-12.5,Direct,,,,4.0,72.0,6.5
11/15/2024,Team C,Team D,1,13:20,5,5,1,0,Team D,4,Dump In/Out,77,17.5,Lost,,,,,,
11/15/2024,Team C,Team D,1,13:18,5,5,1,0,Team C,41,Puck Recovery,3,38.5,,,,,,,
11/15/2024,Team C,Team D,1,13:17,5,5,1,0,Team C,41,Play,-28,31.5,Indirect,,,,70.0,1.0,37.5
11/15/2024,Team C,Team D,1,13:13,5,5,1,0,Team D,18,Puck Recovery,14,4.5,,,,,,,
11/15/2024,Team C,Team D,1,13:11,5,5,1,0,Team D,18,Play,46,-34.5,Direct,,,,47.0,66.0,-9.5
11/15/2024,Team C,Team D,1,13:09,5,5,1,0,Team D,47,Play,70,-0.5,Direct,,,,4.0,67.0,37.5
